"name","essround","edition","cntry","proddate","idno","psu","samppoin","stratify","prob","trrtort","agea","gndr","hinctnta","eduyrs","rlgdnm","rlgblg","lrscale"
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1,1067012,NA,"7       ",0.00115360306,3,64,2,3,10,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",10,1046005,NA,"8       ",0.001424519319,3,73,1,8,22,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",100,1074211,NA,"11      ",0.000286643452,4,54,2,6,17,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1000,1076322,NA,"4       ",0.00019029791,5,63,2,6,17,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1001,1077011,NA,"8       ",0.000324318668,1,45,1,NA,22,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1002,1071031,NA,"8       ",0.000817779609,2,76,1,7,10,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1003,1060732,NA,"6       ",0.000774596847,3,62,1,NA,18,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1004,1060822,NA,"6       ",0.000646856315,3,48,2,5,18,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1005,1037001,NA,"1       ",0.000888915931,2,55,2,8,18,3,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1006,1077011,NA,"8       ",0.000648637337,1,42,2,NA,15,5,1,1
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1007,1077011,NA,"8       ",0.000648637337,NA,64,1,NA,13,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1008,1077011,NA,"8       ",0.000648637337,1,44,1,NA,16,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1009,1077011,NA,"8       ",0.001297274674,4,70,2,NA,14,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",101,1074122,NA,"11      ",0.000414878266,2,54,1,5,8,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1010,1077011,NA,"8       ",0.000432424459,1,59,1,10,19,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1011,1077011,NA,"8       ",0.000259454935,3,47,2,NA,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1012,1077011,NA,"8       ",0.000324318668,2,17,2,NA,11,0,2,1
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1013,1077011,NA,"8       ",0.000648637337,1,67,1,NA,NA,5,1,NA
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1014,1067015,NA,"7       ",0.001390835947,1,25,1,NA,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1015,1052114,NA,"9       ",0.000698857885,2,18,2,NA,11,5,1,NA
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1016,1074211,NA,"11      ",0.000573286905,2,70,1,8,12,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1017,1074122,NA,"11      ",0.000414878266,1,53,1,5,8,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1018,1074135,NA,"3       ",0.000337322817,1,46,2,6,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1019,1074211,NA,"11      ",0.000573286905,1,42,1,5,11,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",102,1074122,NA,"11      ",0.000622318021,2,38,1,NA,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1020,1052114,NA,"9       ",0.001164761977,1,27,2,NA,15,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1021,1052114,NA,"9       ",0.000388253992,2,24,2,NA,15,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1022,1067023,NA,"8       ",0.000680226818,1,37,1,7,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1023,1067023,NA,"8       ",0.000453484092,1,44,1,6,15,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1024,1067015,NA,"7       ",0.000231806455,1,60,1,2,4,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1025,1067015,NA,"7       ",0.000695417973,2,76,1,5,12,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1026,1052114,NA,"9       ",0.000698857885,1,20,2,NA,14,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1027,1052114,NA,"9       ",0.001164761977,5,22,1,NA,12,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1028,1052114,NA,"9       ",0.000873572356,2,50,2,NA,14,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1029,1067015,NA,"7       ",0.000695417973,1,28,1,10,10,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",103,1074122,NA,"11      ",0.000622318021,2,72,2,3,9,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1030,1067022,NA,"7       ",0.000615706032,2,69,1,5,12,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1031,1071031,NA,"8       ",0.000817779609,4,68,1,NA,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1032,1052114,NA,"9       ",0.000698857885,4,56,1,NA,16,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1033,1052114,NA,"9       ",0.000873572356,1,20,2,NA,13,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1034,1052114,NA,"9       ",0.000873572356,4,17,2,NA,10,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1035,1067022,NA,"7       ",0.001231412064,2,67,2,6,10,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1036,1060933,NA,"6       ",0.000642627853,2,62,1,9,13,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1037,1060933,NA,"6       ",0.000963942743,3,73,2,10,18,5,1,0
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1038,1066013,NA,"7       ",0.000320815248,1,68,2,10,9,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1039,1066013,NA,"7       ",0.001604076241,1,44,1,2,12,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",104,1074122,NA,"11      ",0.000414878266,2,19,2,NA,12,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1040,1066013,NA,"7       ",0.00080203812,1,35,2,9,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1041,1060933,NA,"6       ",0.000481971372,4,19,2,NA,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1042,1060933,NA,"6       ",0.000642627853,4,18,2,NA,12,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1043,1066013,NA,"7       ",0.00080203812,2,62,2,8,9,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1044,1057001,NA,"8       ",0.000430872696,1,42,1,10,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1045,1060823,NA,"1       ",0.001500657866,3,82,2,5,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1046,1057001,NA,"8       ",0.000646309691,1,36,2,6,16,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1047,1060823,NA,"1       ",0.001500657866,2,85,2,2,15,5,1,2
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1048,1066045,NA,"8       ",0.000300731856,2,52,2,9,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1049,1066045,NA,"8       ",0.000751829641,2,85,1,4,10,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",105,1074122,NA,"11      ",0.001244636043,2,NA,1,1,3,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1050,1068412,NA,"3       ",0.00036280943,1,42,2,8,14,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1051,1068412,NA,"3       ",0.001814047148,2,68,2,4,20,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1052,1068412,NA,"3       ",0.00036280943,4,22,2,NA,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1053,1068316,NA,"4       ",0.000223265696,3,56,2,NA,16,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1054,1068412,NA,"3       ",0.000302341796,1,45,2,4,11,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1055,1072042,NA,"10      ",0.000554478435,3,77,2,2,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1056,1079025,NA,"10      ",0.00047130667,3,22,1,3,14,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1057,1079025,NA,"10      ",0.000188522668,3,46,2,9,16,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1058,1080034,NA,"7       ",0.000658463395,5,29,1,8,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1059,1072042,NA,"10      ",0.000277239217,3,28,2,3,12,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",106,1074122,NA,"11      ",0.001244636043,1,74,1,2,0,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1060,1072042,NA,"10      ",0.000554478435,5,26,1,5,16,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1061,1068412,NA,"3       ",0.00036280943,5,47,2,NA,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1062,1072042,NA,"10      ",0.000277239217,4,39,2,6,16,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1063,1068412,NA,"3       ",0.000907023574,3,64,1,NA,15,5,1,NA
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1064,1068412,NA,"3       ",0.000604681778,4,64,1,10,15,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1065,1072042,NA,"10      ",0.000554478435,2,55,2,NA,16,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1066,1072042,NA,"10      ",0.000277239217,5,26,1,4,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1067,1072042,NA,"10      ",0.000184826515,4,46,2,5,15,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1068,1080012,NA,"11      ",0.000230338949,1,17,1,NA,9,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1069,1080012,NA,"11      ",0.000691015465,2,67,2,3,16,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",107,1074122,NA,"11      ",0.000414878266,2,NA,1,7,16,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1070,1080012,NA,"11      ",0.000460676516,3,50,2,3,17,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1071,1080012,NA,"11      ",0.000345507733,NA,56,2,6,17,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1072,1080012,NA,"11      ",0.000345507733,1,33,1,1,12,NA,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1073,1079065,NA,"8       ",0.000793597954,1,30,2,NA,18,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1074,1072042,NA,"10      ",0.000184826515,5,17,2,8,11,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1075,1072042,NA,"10      ",0.000554478435,1,35,1,3,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1076,1080012,NA,"11      ",0.000691015465,2,38,2,9,14,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1077,1080012,NA,"11      ",0.000691015465,3,25,2,4,12,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1078,1080012,NA,"11      ",0.000691015465,4,54,1,9,21,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1079,1080012,NA,"11      ",0.000345507733,3,61,1,6,21,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",108,1074122,NA,"11      ",0.000248927209,1,50,2,5,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1080,1080012,NA,"11      ",0.000345507733,1,45,2,4,12,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1081,1080012,NA,"11      ",0.000345507733,5,23,1,4,12,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1082,1080012,NA,"11      ",0.000460676516,4,59,2,3,8,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1083,1078112,NA,"4       ",0.000281407804,2,33,2,7,16,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1084,1078112,NA,"4       ",9.3802789e-05,4,30,1,9,16,NA,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1085,1078112,NA,"4       ",0.000140703902,4,48,2,7,12,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1086,1078112,NA,"4       ",0.000187605015,4,47,2,8,18,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1087,1078112,NA,"4       ",0.000187605015,NA,17,2,NA,10,3,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1088,1078112,NA,"4       ",0.000281407804,4,41,1,9,12,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1089,1078112,NA,"4       ",0.000281407804,3,38,2,7,20,5,1,2
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",109,1074122,NA,"11      ",0.001244636043,2,82,2,4,10,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1090,1078112,NA,"4       ",0.000281407804,4,29,2,5,16,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1091,1078112,NA,"4       ",0.000187605015,3,57,2,7,14,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1092,1078112,NA,"4       ",0.000281407804,3,36,2,10,16,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1093,1078112,NA,"4       ",0.000187605015,2,24,1,8,16,5,1,2
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1094,1085007,NA,"8       ",0.000896919571,4,72,2,3,20,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1095,1085007,NA,"8       ",0.000179383914,1,48,2,6,12,5,1,NA
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1096,1085007,NA,"8       ",0.000448459786,5,36,2,10,15,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1097,1085007,NA,"8       ",0.000298972891,2,65,2,2,NA,5,1,NA
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1098,1085007,NA,"8       ",0.000224229893,4,53,1,NA,20,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1099,1078112,NA,"4       ",0.000140703902,5,59,1,NA,8,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",11,1046005,NA,"8       ",0.000284903864,1,43,1,NA,12,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",110,1074122,NA,"11      ",0.000622318021,1,43,1,4,16,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1100,1078112,NA,"4       ",0.000281407804,2,42,2,8,12,5,1,1
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1101,1078112,NA,"4       ",0.000281407804,3,38,1,6,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1102,1078112,NA,"4       ",0.000281407804,3,66,2,NA,8,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1103,1078112,NA,"4       ",0.000281407804,5,37,2,4,16,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1104,1085007,NA,"8       ",0.000448459786,1,42,1,10,26,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1105,1085007,NA,"8       ",0.000896919571,4,62,2,NA,17,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1106,1085007,NA,"8       ",0.000298972891,2,74,2,NA,NA,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1107,1085007,NA,"8       ",0.000298972891,4,52,1,NA,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1108,1085007,NA,"8       ",0.000448459786,4,36,2,NA,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1109,1085007,NA,"8       ",0.000896919571,4,76,2,3,12,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",111,1002121,NA,"11      ",0.000456838002,2,58,2,2,10,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1110,1085007,NA,"8       ",0.000448459786,4,35,2,5,15,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1111,1085007,NA,"8       ",0.000448459786,5,60,2,2,13,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1112,1086004,NA,"10      ",0.000992224567,4,NA,2,1,12,5,1,2
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1113,1086004,NA,"10      ",0.000330741192,2,58,2,6,10,5,1,0
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1114,1086004,NA,"10      ",0.000496112284,1,27,2,3,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1115,1035001,NA,"1       ",0.000894480797,NA,70,1,6,16,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1116,1035001,NA,"1       ",0.000596319935,4,67,2,5,15,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1117,1086004,NA,"10      ",0.000330741192,1,53,2,7,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1118,1085007,NA,"8       ",0.000298972891,4,53,2,NA,20,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1119,1086004,NA,"10      ",0.000992224567,2,72,2,5,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",112,1061732,NA,"2       ",0.001390989863,3,37,1,NA,17,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1120,1086004,NA,"10      ",0.000248056142,4,52,1,8,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1121,1086004,NA,"10      ",0.000496112284,2,60,2,7,8,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1122,1086004,NA,"10      ",0.000248056142,1,53,2,7,9,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1123,1086004,NA,"10      ",0.000198444913,4,23,1,9,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1124,1086004,NA,"10      ",0.000330741192,2,40,2,2,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1125,1036005,NA,"8       ",0.00050121976,3,55,2,7,15,5,1,2
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1126,1036005,NA,"8       ",0.00050121976,5,76,1,NA,16,5,1,NA
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1127,1036005,NA,"8       ",0.00050121976,4,23,1,NA,12,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1128,1036005,NA,"8       ",0.00050121976,4,41,2,NA,15,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1129,1035001,NA,"1       ",0.000298160862,3,28,1,3,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",113,1061821,NA,"2       ",0.001135612818,1,36,2,1,14,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1130,1035001,NA,"1       ",0.000447240398,3,36,2,7,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1131,1036005,NA,"8       ",0.00050121976,4,48,2,NA,18,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1132,1060422,NA,"6       ",0.000526522821,1,46,1,NA,16,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1133,1060422,NA,"6       ",0.000789785021,1,57,2,6,14,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1134,1060422,NA,"6       ",0.001579570041,2,80,1,NA,15,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1135,1060422,NA,"6       ",0.00039489251,NA,23,1,NA,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1136,1060422,NA,"6       ",0.000789785021,1,39,1,NA,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1137,1036005,NA,"8       ",0.00050121976,2,82,1,8,NA,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1138,1054008,NA,"1       ",0.000808884548,2,42,1,7,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1139,1054008,NA,"1       ",0.000808884548,3,36,2,7,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",114,1052152,NA,"6       ",0.001334027904,3,80,2,5,17,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1140,1054008,NA,"1       ",0.001617769096,1,39,2,4,12,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1141,1054008,NA,"1       ",0.000539255826,5,41,2,NA,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1142,1054008,NA,"1       ",0.000404442274,4,41,2,NA,12,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1143,1054008,NA,"1       ",0.000808884548,1,40,1,7,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1144,1054008,NA,"1       ",0.000808884548,1,30,1,8,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1145,1054008,NA,"1       ",0.000808884548,4,35,2,6,12,0,2,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1146,1054008,NA,"1       ",0.000808884548,4,30,2,7,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1147,1054008,NA,"1       ",0.000539255826,2,16,2,6,9,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1148,1054008,NA,"1       ",0.000808884548,2,31,2,8,12,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1149,1054008,NA,"1       ",0.000808884548,1,42,1,8,12,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",115,1052152,NA,"6       ",0.000444675523,3,21,2,2,14,5,1,0
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1150,1054008,NA,"1       ",0.000539255826,5,49,1,NA,NA,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1151,1068412,NA,"3       ",0.000604681778,1,59,1,NA,16,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1152,1068412,NA,"3       ",0.000453511787,4,53,2,7,16,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1153,1054008,NA,"1       ",0.000808884548,2,34,2,NA,12,0,2,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1154,1054008,NA,"1       ",0.000808884548,3,28,2,NA,12,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1155,1054008,NA,"1       ",0.000404442274,1,47,2,7,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1156,1054008,NA,"1       ",0.000269628722,5,29,1,NA,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1157,1054008,NA,"1       ",0.000404442274,1,44,2,8,12,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1158,1054008,NA,"1       ",0.000808884548,2,61,2,5,NA,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1159,1054008,NA,"1       ",0.000404442274,1,26,1,7,12,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",116,1052152,NA,"6       ",0.001334027904,4,22,2,2,12,NA,1,0
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1160,1067022,NA,"7       ",0.000615706032,2,77,1,10,12,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1161,1067022,NA,"7       ",0.000615706032,1,84,1,9,10,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1162,1067022,NA,"7       ",0.000615706032,1,56,2,9,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1163,1067022,NA,"7       ",0.000246282413,1,25,1,10,12,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1164,1005001,NA,"8       ",0.00060673971,2,41,2,10,18,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1165,1035001,NA,"1       ",0.000223620199,4,60,2,2,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1166,1082013,NA,"8       ",0.000852073593,1,53,2,8,12,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1167,1067022,NA,"7       ",0.000410470277,1,61,2,6,14,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1168,1067022,NA,"7       ",0.000307853016,1,50,2,7,14,5,1,8
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1169,1009001,NA,"8       ",0.00050121976,1,56,2,9,12,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",117,1044033,NA,"10      ",0.00015342955,4,21,2,NA,14,5,1,NA
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1170,1009001,NA,"8       ",0.001002439521,2,83,2,5,8,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1171,1009001,NA,"8       ",0.00050121976,1,27,2,7,13,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1172,1004001,NA,"7       ",0.000707047037,1,38,2,10,16,5,1,6
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1173,1005001,NA,"8       ",0.00060673971,2,62,1,9,16,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1174,1004001,NA,"7       ",0.000707047037,1,35,1,6,12,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1175,1004001,NA,"7       ",0.000353523518,1,45,1,10,12,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1176,1005001,NA,"8       ",0.00060673971,2,76,2,10,16,5,1,4
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1177,1084313,NA,"11      ",0.001098799901,2,72,2,7,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1178,1084313,NA,"11      ",0.00054939995,4,33,2,NA,12,5,1,7
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1179,1022001,NA,"7       ",0.000693402269,2,84,1,9,10,5,1,3
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",118,1044033,NA,"10      ",0.000537003963,3,34,2,NA,12,5,1,10
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1180,1022001,NA,"7       ",0.000693402269,2,68,2,9,12,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1181,1022001,NA,"7       ",0.000462267717,1,59,2,10,16,5,1,5
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1182,1022001,NA,"7       ",0.000346701135,1,61,2,9,12,5,1,9
"ESS4e04_2   ",4,"4.2","IL","29.04.2014",1183,1022001,NA,"7       ",0.000462267717,2,53,2,10,16,5,1,7
